,game_id,posteam,passer_player_name,team_rush_epa,total_rush_yds,air_yards,yards_after_catch,yards_gained,sack_yards,touchdown,complete_pass,interception,pass_attempt,sack,qb_dropback,qb_epa,home_team,away_team,year,short_pass,win,any_a,passer_rating,percent_pass_yds_from_yac,sacks_per_dropback,percent_short_pass
4345,2007_05_ATL_TEN,TEN,V.Young,-0.4899054734197824,92.0,255.0,65.0,157.0,0.0,0.0,20.0,3.0,33.0,0.0,33.0,-0.32902638862767014,TEN,ATL,2007,27,True,3.6363636363636362,46.90656565656566,0.4140127388535032,0.0,0.8181818181818182
4346,2007_05_BAL_SF,BAL,S.McNair,-0.2178619302505851,101.0,155.0,171.0,214.0,0.0,0.0,29.0,0.0,43.0,0.0,43.0,-0.004941211664239455,SF,BAL,2007,41,False,3.604651162790698,73.30426356589147,0.7990654205607477,0.0,0.9534883720930233
4347,2007_05_BAL_SF,SF,T.Dilfer,-0.4264544964384555,49.0,100.0,63.0,114.0,-12.0,1.0,12.0,1.0,22.0,3.0,22.0,-0.22043156940013828,SF,BAL,2007,16,False,3.48,62.68939393939393,0.5526315789473685,0.13636363636363635,0.7272727272727273
4348,2007_05_CAR_NO,CAR,D.Carr,-0.25452650374034913,88.0,163.0,52.0,112.0,-7.0,1.0,10.0,1.0,18.0,1.0,18.0,0.012076403751658613,NO,CAR,2007,14,False,7.631578947368421,81.4814814814815,0.4642857142857143,0.05555555555555555,0.7777777777777778
4349,2007_05_CAR_NO,NO,D.Brees,0.05296781906300972,89.0,340.0,141.0,252.0,0.0,0.0,29.0,2.0,47.0,0.0,47.0,-0.152680769419818,NO,CAR,2007,39,False,5.319148936170213,65.9131205673759,0.5595238095238095,0.0,0.8297872340425532
4350,2007_05_CHI_GB,CHI,B.Griese,-0.1374388253062436,82.0,282.0,105.0,203.0,-11.0,2.0,15.0,1.0,27.0,2.0,27.0,0.1250700909910628,GB,CHI,2007,14,False,9.931034482758621,101.15740740740742,0.5172413793103449,0.07407407407407407,0.5185185185185185
4351,2007_05_CHI_GB,GB,B.Favre,-0.005829336380967314,121.0,230.0,182.0,318.0,-4.0,1.0,29.0,2.0,41.0,1.0,39.0,0.1790490879374126,GB,CHI,2007,33,False,3.9047619047619047,72.20528455284553,0.5723270440251572,0.02564102564102564,0.8048780487804879
4352,2007_05_CLE_NE,CLE,D.Anderson,0.15893684067885358,92.0,290.0,137.0,261.0,-26.0,3.0,22.0,3.0,46.0,3.0,45.0,-0.29181727415903963,NE,CLE,2007,37,True,4.918367346938775,62.77173913043478,0.524904214559387,0.06666666666666667,0.8043478260869565
4353,2007_05_CLE_NE,NE,T.Brady,-0.025831756073360374,147.0,318.0,97.0,265.0,0.0,3.0,22.0,0.0,38.0,0.0,38.0,0.1447577689005613,NE,CLE,2007,29,True,9.947368421052632,111.51315789473684,0.3660377358490566,0.0,0.7631578947368421
4354,2007_05_DAL_BUF,BUF,T.Edwards,-0.25850632810276414,81.0,82.0,135.0,148.0,-28.0,0.0,23.0,1.0,34.0,3.0,34.0,-0.2735906757807297,BUF,DAL,2007,31,False,1.7567567567567568,56.25,0.9121621621621622,0.08823529411764706,0.9117647058823529
4355,2007_05_DAL_BUF,DAL,T.Romo,-0.28489780804110604,76.0,397.0,130.0,309.0,0.0,4.0,29.0,5.0,51.0,0.0,50.0,-0.13738880757044353,BUF,DAL,2007,37,False,4.9411764705882355,67.19771241830065,0.42071197411003236,0.0,0.7254901960784313
4356,2007_05_DET_WAS,DET,J.Kitna,0.024022790050366706,68.0,184.0,60.0,76.0,-30.0,1.0,16.0,2.0,34.0,5.0,34.0,-0.5951882718563839,WAS,DET,2007,26,True,3.6923076923076925,49.142156862745104,0.7894736842105263,0.14705882352941177,0.7647058823529411
4357,2007_05_DET_WAS,WAS,J.Campbell,-0.3338644373677577,118.0,237.0,114.0,250.0,0.0,2.0,23.0,0.0,30.0,0.0,30.0,0.6696288757513754,WAS,DET,2007,24,True,9.233333333333333,121.1111111111111,0.456,0.0,0.8
4358,2007_05_JAX_KC,JAX,D.Garrard,-0.012838090921875621,156.0,274.0,82.0,201.0,-17.0,1.0,20.0,0.0,31.0,4.0,31.0,0.3363210121421045,KC,JAX,2007,23,False,8.885714285714286,103.4274193548387,0.4079601990049751,0.12903225806451613,0.7419354838709677
4359,2007_05_JAX_KC,KC,D.Huard,-0.5490401732502507,10.0,281.0,63.0,183.0,-13.0,0.0,19.0,1.0,32.0,2.0,32.0,-0.04994235835317569,KC,JAX,2007,24,False,7.323529411764706,75.13020833333334,0.3442622950819672,0.0625,0.75
4360,2007_05_MIA_HOU,HOU,M.Schaub,0.01725140494818306,74.0,389.0,71.0,278.0,-16.0,0.0,20.0,1.0,36.0,2.0,35.0,-0.024171262554375645,HOU,MIA,2007,27,True,9.473684210526315,81.82870370370371,0.25539568345323743,0.05714285714285714,0.75
4362,2007_05_NYJ_NYG,NYG,E.Manning,0.029931499012327924,188.0,223.0,108.0,186.0,0.0,2.0,13.0,1.0,25.0,0.0,25.0,0.02575519802747244,NYG,NYJ,2007,20,True,8.72,92.58333333333333,0.5806451612903226,0.0,0.8
4363,2007_05_NYJ_NYG,NYJ,C.Pennington,-0.2363027577422473,55.0,371.0,40.0,222.0,-7.0,2.0,21.0,3.0,37.0,1.0,37.0,-0.21073740545095462,NYG,NYJ,2007,27,True,7.447368421052632,75.39414414414414,0.18018018018018017,0.02702702702702703,0.7297297297297297
4364,2007_05_SD_DEN,DEN,J.Cutler,-0.3718675587413603,72.0,309.0,72.0,224.0,-8.0,0.0,23.0,1.0,37.0,1.0,37.0,-0.007129303430641093,DEN,LAC,2007,30,False,7.157894736842105,77.42117117117117,0.32142857142857145,0.02702702702702703,0.8108108108108109
4365,2007_05_SD_DEN,LAC,P.Rivers,0.015509726311319342,214.0,172.0,119.0,270.0,0.0,2.0,13.0,0.0,18.0,0.0,18.0,1.5022039938029002,DEN,LAC,2007,12,False,11.777777777777779,139.12037037037035,0.44074074074074077,0.0,0.6666666666666666
4366,2007_05_SEA_PIT,PIT,B.Roethlisberger,-0.058819673806372416,163.0,200.0,65.0,179.0,-27.0,1.0,18.0,0.0,25.0,3.0,25.0,0.42482458083191865,PIT,SEA,2007,18,True,8.821428571428571,108.75000000000001,0.36312849162011174,0.12,0.72
4367,2007_05_SEA_PIT,SEA,M.Hasselbeck,-0.20474465377628784,38.0,263.0,48.0,105.0,-11.0,0.0,13.0,1.0,29.0,2.0,29.0,-0.28085110288370285,PIT,SEA,2007,22,True,7.387096774193548,62.85919540229886,0.45714285714285713,0.06896551724137931,0.7586206896551724
4368,2007_05_TB_IND,IND,P.Manning,0.042948740524390724,147.0,278.0,87.0,253.0,0.0,2.0,29.0,1.0,37.0,0.0,37.0,0.40096546045040093,IND,TB,2007,33,True,7.378378378378378,105.46171171171173,0.3438735177865613,0.0,0.8918918918918919
4369,2007_05_TB_IND,TB,J.Garcia,-0.43082340086887855,17.0,134.0,79.0,138.0,-5.0,2.0,18.0,0.0,24.0,1.0,24.0,0.2511999267638508,IND,TB,2007,22,True,7.16,115.625,0.572463768115942,0.041666666666666664,0.9166666666666666
4371,2007_06_CAR_ARI,CAR,V.Testaverde,0.03209194487956845,181.0,166.0,124.0,193.0,-13.0,1.0,20.0,0.0,36.0,2.0,36.0,0.01885160926701042,ARI,CAR,2007,29,False,5.2368421052631575,76.85185185185185,0.6424870466321243,0.05555555555555555,0.8055555555555556
4372,2007_06_CIN_KC,CIN,C.Palmer,-0.2650323447241035,78.0,406.0,110.0,295.0,-25.0,2.0,26.0,2.0,47.0,4.0,46.0,-0.029135420406433854,KC,CIN,2007,31,True,7.470588235294118,80.62943262411349,0.3728813559322034,0.08695652173913043,0.6595744680851063
4373,2007_06_CIN_KC,KC,D.Huard,-0.3775283853020109,121.0,233.0,92.0,233.0,-31.0,2.0,25.0,0.0,40.0,5.0,40.0,0.28477457134250506,KC,CIN,2007,28,True,6.7555555555555555,95.10416666666667,0.3948497854077253,0.125,0.7
4374,2007_06_HOU_JAX,HOU,M.Schaub,-0.09991319699640798,61.0,316.0,61.0,247.0,-12.0,1.0,19.0,1.0,33.0,2.0,33.0,-0.08578858176404078,JAX,HOU,2007,24,True,8.657142857142857,87.43686868686869,0.24696356275303644,0.06060606060606061,0.7272727272727273
4375,2007_06_HOU_JAX,JAX,D.Garrard,0.5049973994404031,244.0,183.0,149.0,213.0,-8.0,2.0,22.0,0.0,35.0,1.0,35.0,0.2747285140686599,JAX,HOU,2007,29,True,6.416666666666667,95.29761904761905,0.6995305164319249,0.02857142857142857,0.8285714285714286
4376,2007_06_MIA_CLE,CLE,D.Anderson,-0.1626171220419256,140.0,161.0,128.0,244.0,-1.0,3.0,18.0,0.0,26.0,1.0,26.0,0.7486986323869476,CLE,MIA,2007,19,True,8.222222222222221,124.03846153846155,0.5245901639344263,0.038461538461538464,0.7307692307692307
4377,2007_06_MIA_CLE,MIA,C.Lemon,0.5297759073614347,110.0,419.0,118.0,246.0,-10.0,2.0,24.0,2.0,45.0,2.0,45.0,-0.0491536971378816,CLE,MIA,2007,31,True,8.063829787234043,81.62037037037037,0.4796747967479675,0.044444444444444446,0.6888888888888889
4378,2007_06_MIN_CHI,CHI,B.Griese,-0.3028138632120513,83.0,360.0,194.0,375.0,-6.0,3.0,26.0,2.0,46.0,1.0,46.0,0.19437915100349085,CHI,MIN,2007,33,False,7.148936170212766,85.41666666666666,0.5173333333333333,0.021739130434782608,0.717391304347826
4379,2007_06_MIN_CHI,MIN,T.Jackson,0.259278550825662,311.0,290.0,39.0,133.0,-3.0,1.0,9.0,0.0,24.0,1.0,24.0,0.10222936957143229,CHI,MIN,2007,18,False,12.52,97.56944444444446,0.2932330827067669,0.041666666666666664,0.75
4380,2007_06_NE_DAL,DAL,T.Romo,0.22737153778628733,97.0,187.0,60.0,186.0,-13.0,2.0,18.0,1.0,31.0,2.0,31.0,-0.08642548029572195,DAL,NE,2007,28,False,5.909090909090909,83.66935483870968,0.3225806451612903,0.06451612903225806,0.9032258064516129
4381,2007_06_NE_DAL,NE,T.Brady,0.018465568369719916,75.0,227.0,180.0,373.0,-15.0,6.0,31.0,0.0,49.0,3.0,49.0,0.3816759128638499,DAL,NE,2007,42,False,6.961538461538462,114.9234693877551,0.48257372654155495,0.061224489795918366,0.8571428571428571
4382,2007_06_NO_SEA,NO,D.Brees,-0.22622307207943393,121.0,297.0,79.0,246.0,0.0,2.0,25.0,0.0,36.0,0.0,36.0,0.4882255835044718,SEA,NO,2007,28,False,9.36111111111111,112.84722222222223,0.32113821138211385,0.0,0.7777777777777778
4383,2007_06_NO_SEA,SEA,M.Hasselbeck,-0.47864270468597236,92.0,515.0,159.0,333.0,-29.0,2.0,26.0,1.0,48.0,5.0,48.0,0.06550243562431528,SEA,NO,2007,29,False,10.169811320754716,97.13541666666666,0.4774774774774775,0.10416666666666667,0.6041666666666666
4384,2007_06_NYG_ATL,ATL,J.Harrington,-0.02322479891590726,103.0,289.0,139.0,181.0,-28.0,0.0,18.0,1.0,43.0,4.0,43.0,-0.32717083966280114,ATL,NYG,2007,34,False,5.787234042553192,55.281007751937985,0.7679558011049724,0.09302325581395349,0.7906976744186046
4385,2007_06_NYG_ATL,NYG,E.Manning,0.16231821755146866,188.0,350.0,98.0,303.0,0.0,2.0,27.0,2.0,40.0,1.0,39.0,0.1290858694152237,ATL,NYG,2007,30,False,7.317073170731708,90.625,0.3234323432343234,0.02564102564102564,0.75
4386,2007_06_OAK_SD,LAC,P.Rivers,0.33839243161037336,206.0,118.0,88.0,156.0,0.0,1.0,14.0,1.0,21.0,0.0,21.0,-0.2481840218204186,LAC,LV,2007,18,True,4.428571428571429,77.08333333333334,0.5641025641025641,0.0,0.8571428571428571
4387,2007_06_OAK_SD,LV,D.Culpepper,-0.28873582212912396,53.0,216.0,92.0,193.0,-37.0,1.0,24.0,2.0,43.0,6.0,43.0,-0.07552822466823271,LAC,LV,2007,28,True,3.7346938775510203,57.89728682170542,0.47668393782383417,0.13953488372093023,0.6511627906976745
4388,2007_06_PHI_NYJ,NYJ,C.Pennington,0.07280726698081712,158.0,175.0,47.0,109.0,-19.0,0.0,11.0,1.0,24.0,3.0,24.0,-0.552719420661817,NYJ,PHI,2007,16,False,5.518518518518518,53.298611111111114,0.43119266055045874,0.125,0.6666666666666666
4389,2007_06_PHI_NYJ,PHI,D.McNabb,0.07535733203777838,151.0,230.0,151.0,262.0,-16.0,1.0,22.0,1.0,38.0,3.0,38.0,0.15946005748747033,NYJ,PHI,2007,30,False,5.390243902439025,73.35526315789474,0.5763358778625954,0.07894736842105263,0.7894736842105263
4390,2007_06_STL_BAL,BAL,K.Boller,-0.24739505394123515,77.0,260.0,76.0,171.0,-13.0,0.0,18.0,1.0,32.0,2.0,32.0,-0.1824883865077649,BAL,LA,2007,25,True,6.705882352941177,69.79166666666666,0.4444444444444444,0.0625,0.78125
4391,2007_06_STL_BAL,LA,G.Frerotte,-0.19374160368116236,67.0,352.0,71.0,197.0,-11.0,0.0,19.0,5.0,40.0,4.0,40.0,-0.5022800618624591,BAL,LA,2007,26,True,3.1363636363636362,26.25,0.3604060913705584,0.1,0.65
4392,2007_06_TEN_TB,TB,J.Garcia,-0.32195512416462096,30.0,211.0,94.0,274.0,0.0,1.0,20.0,0.0,31.0,0.0,31.0,0.1844087106815429,TB,TEN,2007,29,True,7.451612903225806,94.95967741935483,0.34306569343065696,0.0,0.9354838709677419
4393,2007_06_TEN_TB,TEN,V.Young,-0.2988525856510275,96.0,120.0,41.0,116.0,-4.0,0.0,11.0,1.0,15.0,1.0,15.0,0.36012126238395853,TB,TEN,2007,12,True,4.9375,68.75,0.35344827586206895,0.06666666666666667,0.8
4394,2007_06_WAS_GB,GB,B.Favre,-0.1842558572476266,56.0,382.0,96.0,169.0,-19.0,0.0,19.0,2.0,39.0,2.0,38.0,-0.32694779761117526,GB,WAS,2007,28,True,7.585365853658536,62.12606837606839,0.5680473372781065,0.05263157894736842,0.717948717948718
4395,2007_06_WAS_GB,WAS,J.Campbell,-0.5300525502534582,94.0,306.0,141.0,210.0,-7.0,1.0,21.0,1.0,40.0,3.0,40.0,-0.17797263148677295,GB,WAS,2007,28,True,6.6976744186046515,75.62500000000001,0.6714285714285714,0.075,0.7
4396,2007_07_ARI_WAS,ARI,K.Warner,-0.2577261268054522,84.0,306.0,100.0,279.0,-3.0,3.0,27.0,2.0,42.0,1.0,42.0,-0.031057862589196992,WAS,ARI,2007,33,True,6.488372093023256,89.98015873015873,0.35842293906810035,0.023809523809523808,0.7857142857142857
4397,2007_07_ARI_WAS,WAS,J.Campbell,-0.05268773212031036,73.0,87.0,58.0,87.0,-8.0,0.0,12.0,1.0,19.0,1.0,19.0,-0.35033997590957006,WAS,ARI,2007,15,True,2.5,51.864035087719294,0.6666666666666666,0.05263157894736842,0.7894736842105263
4398,2007_07_ATL_NO,ATL,B.Leftwich,-0.2508070429927712,75.0,243.0,38.0,138.0,-7.0,1.0,15.0,0.0,24.0,1.0,24.0,0.1323709864097398,NO,ATL,2007,17,True,10.8,110.24305555555556,0.2753623188405797,0.041666666666666664,0.7083333333333334
4399,2007_07_ATL_NO,NO,D.Brees,0.10888103000837904,91.0,276.0,98.0,219.0,0.0,2.0,22.0,1.0,34.0,0.0,34.0,0.08415786199518203,NO,ATL,2007,26,True,7.970588235294118,97.18137254901961,0.4474885844748858,0.0,0.7647058823529411
4400,2007_07_BAL_BUF,BAL,K.Boller,0.01688102382953172,127.0,295.0,40.0,181.0,-10.0,1.0,21.0,0.0,37.0,1.0,37.0,-0.004863545429150057,BUF,BAL,2007,30,True,8.552631578947368,91.61036036036036,0.22099447513812154,0.02702702702702703,0.8108108108108109
4401,2007_07_BAL_BUF,BUF,T.Edwards,-0.19096432901050767,103.0,216.0,48.0,139.0,-14.0,0.0,11.0,1.0,23.0,2.0,23.0,-0.2438354700096623,BUF,BAL,2007,15,True,7.4,62.95289855072465,0.34532374100719426,0.08695652173913043,0.6521739130434783
4402,2007_07_CHI_PHI,CHI,B.Griese,-0.19008802527466342,72.0,318.0,154.0,314.0,-8.0,1.0,27.0,0.0,42.0,1.0,40.0,0.4080423470702439,PHI,CHI,2007,28,False,8.046511627906977,95.1388888888889,0.49044585987261147,0.025,0.6666666666666666
4403,2007_07_CHI_PHI,PHI,D.McNabb,0.08528522029286247,123.0,243.0,90.0,211.0,-15.0,1.0,21.0,0.0,37.0,3.0,37.0,0.06899206104703548,PHI,CHI,2007,26,False,6.95,85.7545045045045,0.4265402843601896,0.08108108108108109,0.7027027027027027
4404,2007_07_IND_JAX,IND,P.Manning,0.10365834870597007,141.0,338.0,74.0,243.0,-16.0,1.0,23.0,1.0,39.0,2.0,39.0,0.28052758272382494,JAX,IND,2007,29,False,8.024390243902438,85.20299145299145,0.3045267489711934,0.05128205128205128,0.7435897435897436
4405,2007_07_IND_JAX,JAX,D.Garrard,0.03822024094363396,117.0,79.0,23.0,66.0,-6.0,0.0,8.0,0.0,13.0,1.0,13.0,-0.1570636203888662,JAX,IND,2007,10,False,6.071428571428571,78.68589743589745,0.3484848484848485,0.07692307692307693,0.7692307692307693
4406,2007_07_KC_OAK,KC,D.Huard,-0.08753990570205822,126.0,250.0,72.0,164.0,-13.0,0.0,16.0,1.0,34.0,2.0,34.0,-0.1503497892403457,LV,KC,2007,24,False,6.055555555555555,59.681372549019606,0.43902439024390244,0.058823529411764705,0.7058823529411765
4407,2007_07_KC_OAK,LV,D.Culpepper,-0.5239788229882831,55.0,215.0,77.0,213.0,-15.0,1.0,18.0,1.0,31.0,2.0,31.0,-0.02625738566865877,LV,KC,2007,19,False,6.212121212121212,76.68010752688174,0.3615023474178404,0.06451612903225806,0.6129032258064516
4408,2007_07_MIN_DAL,DAL,T.Romo,-0.11426727744602146,128.0,183.0,122.0,253.0,-24.0,2.0,31.0,0.0,42.0,3.0,42.0,0.1551657854782535,DAL,MIN,2007,34,True,5.488888888888889,97.61904761904762,0.48221343873517786,0.07142857142857142,0.8095238095238095
4409,2007_07_MIN_DAL,MIN,T.Jackson,0.03674024794492156,131.0,134.0,40.0,65.0,-7.0,0.0,6.0,0.0,22.0,3.0,21.0,-0.3744619331873773,DAL,MIN,2007,14,True,5.64,50.18939393939393,0.6153846153846154,0.14285714285714285,0.6363636363636364
4410,2007_07_NE_MIA,MIA,C.Lemon,0.25668491156538986,179.0,322.0,101.0,203.0,-33.0,0.0,24.0,1.0,40.0,3.0,39.0,0.00024068853817865027,MIA,NE,2007,28,False,7.209302325581396,75.20833333333333,0.4975369458128079,0.07692307692307693,0.7
4411,2007_07_NE_MIA,NE,T.Brady,-0.08130538293732005,84.0,279.0,128.0,344.0,-10.0,6.0,21.0,0.0,26.0,1.0,26.0,1.1976526765636384,MIA,NE,2007,19,False,15.148148148148149,191.02564102564102,0.37209302325581395,0.038461538461538464,0.7307692307692307
4412,2007_07_NYJ_CIN,CIN,C.Palmer,0.17241787478588957,177.0,153.0,101.0,218.0,-8.0,1.0,14.0,1.0,22.0,1.0,22.0,0.3102973656923604,CIN,NYJ,2007,17,True,5.913043478260869,80.30303030303031,0.463302752293578,0.045454545454545456,0.7727272727272727
4413,2007_07_NYJ_CIN,NYJ,C.Pennington,-0.18590057205158045,84.0,341.0,82.0,260.0,-14.0,4.0,20.0,1.0,34.0,2.0,34.0,0.294599620043288,CIN,NYJ,2007,20,True,10.833333333333334,119.85294117647058,0.3153846153846154,0.058823529411764705,0.5882352941176471
4414,2007_07_PIT_DEN,DEN,J.Cutler,-0.09000869761615037,90.0,323.0,100.0,234.0,-14.0,3.0,22.0,2.0,31.0,2.0,31.0,0.295616788231025,DEN,PIT,2007,23,True,9.303030303030303,110.01344086021507,0.42735042735042733,0.06451612903225806,0.7419354838709677
4415,2007_07_PIT_DEN,PIT,B.Roethlisberger,0.05676867850483029,119.0,344.0,94.0,260.0,-30.0,5.0,24.0,2.0,39.0,4.0,39.0,0.23047816696400375,DEN,PIT,2007,26,True,8.930232558139535,111.48504273504274,0.36153846153846153,0.10256410256410256,0.6666666666666666
4416,2007_07_SF_NYG,NYG,E.Manning,0.042033612492067475,140.0,174.0,57.0,139.0,-7.0,2.0,18.0,1.0,32.0,1.0,31.0,-0.023370651004629435,NYG,SF,2007,28,True,5.333333333333333,79.42708333333334,0.41007194244604317,0.03225806451612903,0.875
4417,2007_07_SF_NYG,SF,T.Dilfer,-0.18446453657169423,103.0,382.0,72.0,164.0,-45.0,3.0,23.0,2.0,45.0,6.0,45.0,-0.4198592588839023,NYG,SF,2007,28,True,7.784313725490196,83.75,0.43902439024390244,0.13333333333333333,0.6222222222222222
4418,2007_07_STL_SEA,LA,M.Bulger,-0.038269842382492786,53.0,299.0,84.0,168.0,-57.0,0.0,21.0,3.0,47.0,7.0,47.0,-0.4475907066270959,SEA,LA,2007,29,True,4.092592592592593,39.22872340425532,0.5,0.14893617021276595,0.6170212765957447
4419,2007_07_STL_SEA,SEA,M.Hasselbeck,-0.28809188053565576,100.0,312.0,147.0,189.0,-6.0,2.0,18.0,1.0,36.0,1.0,36.0,-0.004257885008665258,SEA,LA,2007,24,True,8.45945945945946,86.80555555555554,0.7777777777777778,0.027777777777777776,0.6666666666666666
4420,2007_07_TB_DET,DET,J.Kitna,0.3246587152486121,147.0,107.0,70.0,131.0,-16.0,0.0,16.0,0.0,23.0,3.0,22.0,0.01395635476084282,DET,TB,2007,15,True,4.730769230769231,79.43840579710145,0.5343511450381679,0.13636363636363635,0.6521739130434783
4421,2007_07_TB_DET,TB,J.Garcia,-0.2683261824207401,124.0,108.0,207.0,298.0,-18.0,2.0,37.0,0.0,49.0,3.0,48.0,0.29717860393444107,DET,TB,2007,41,True,3.1923076923076925,87.79761904761904,0.6946308724832215,0.0625,0.8367346938775511
4422,2007_07_TEN_HOU,HOU,M.Schaub,-0.593752417737657,39.0,24.0,19.0,4.0,-19.0,0.0,5.0,0.0,11.0,2.0,11.0,-0.5936766142046757,HOU,TEN,2007,9,False,3.3076923076923075,49.053030303030305,4.75,0.18181818181818182,0.8181818181818182
4423,2007_07_TEN_HOU,TEN,K.Collins,-0.062377964362497984,155.0,247.0,141.0,267.0,-13.0,1.0,25.0,0.0,43.0,1.0,43.0,-0.12071855113880314,HOU,TEN,2007,36,False,6.363636363636363,82.21899224806202,0.5280898876404494,0.023255813953488372,0.8372093023255814
4424,2007_08_BUF_NYJ,BUF,T.Edwards,-0.1268446299767644,108.0,81.0,80.0,126.0,-4.0,0.0,14.0,1.0,22.0,1.0,22.0,-0.05635422707488695,NYJ,BUF,2007,20,False,1.7391304347826086,51.515151515151516,0.6349206349206349,0.045454545454545456,0.9090909090909091
4425,2007_08_BUF_NYJ,NYJ,C.Pennington,-0.23108872105291597,100.0,110.0,39.0,87.0,-19.0,0.0,13.0,0.0,23.0,3.0,23.0,-0.23381568504763403,NYJ,BUF,2007,18,False,4.961538461538462,69.1123188405797,0.4482758620689655,0.13043478260869565,0.782608695652174
4426,2007_08_CLE_STL,CLE,D.Anderson,0.08151955173977121,132.0,262.0,46.0,236.0,-12.0,3.0,18.0,0.0,27.0,2.0,27.0,0.6060369319799506,LA,CLE,2007,19,False,11.517241379310345,135.108024691358,0.19491525423728814,0.07407407407407407,0.7037037037037037
4427,2007_08_CLE_STL,LA,M.Bulger,-0.42875363793427845,79.0,374.0,73.0,310.0,0.0,1.0,24.0,1.0,36.0,0.0,35.0,0.3782856760963125,LA,CLE,2007,23,False,9.694444444444445,98.6111111111111,0.23548387096774193,0.0,0.6388888888888888
4428,2007_08_DET_CHI,CHI,B.Griese,-0.07822694664937452,63.0,316.0,98.0,192.0,-16.0,1.0,22.0,4.0,42.0,2.0,42.0,-0.3430907245433824,CHI,DET,2007,33,False,3.909090909090909,45.33730158730159,0.5104166666666666,0.047619047619047616,0.7857142857142857
4429,2007_08_DET_CHI,DET,J.Kitna,-0.225124783610907,119.0,346.0,62.0,246.0,-22.0,0.0,24.0,0.0,39.0,4.0,39.0,0.12207651257500512,CHI,DET,2007,25,False,8.55813953488372,90.3311965811966,0.25203252032520324,0.10256410256410256,0.6410256410256411
4430,2007_08_GB_DEN,DEN,J.Cutler,-0.26229959775648576,88.0,248.0,119.0,247.0,-17.0,1.0,21.0,0.0,36.0,2.0,36.0,0.3093581544469784,DEN,GB,2007,28,False,7.5,88.6574074074074,0.4817813765182186,0.05555555555555555,0.7777777777777778
4431,2007_08_GB_DEN,GB,B.Favre,-0.06864389659290453,105.0,183.0,194.0,325.0,-6.0,2.0,21.0,0.0,28.0,1.0,28.0,0.6860595115965101,DEN,GB,2007,24,False,7.896551724137931,115.625,0.5969230769230769,0.03571428571428571,0.8571428571428571
4432,2007_08_HOU_SD,HOU,M.Schaub,-0.17753995152928947,115.0,92.0,35.0,77.0,0.0,1.0,11.0,2.0,18.0,0.0,18.0,-0.6324038215926909,LAC,HOU,2007,17,True,1.2222222222222223,46.527777777777786,0.45454545454545453,0.0,0.9444444444444444
4433,2007_08_HOU_SD,LAC,P.Rivers,-0.24901170117456248,109.0,155.0,49.0,128.0,-2.0,3.0,7.0,0.0,12.0,1.0,12.0,0.6584194316237685,LAC,HOU,2007,6,True,16.692307692307693,187.84722222222223,0.3828125,0.08333333333333333,0.5
4434,2007_08_IND_CAR,CAR,V.Testaverde,-0.06776501648621915,108.0,142.0,46.0,82.0,0.0,0.0,12.0,1.0,20.0,0.0,20.0,-0.1379707046697149,CAR,IND,2007,17,False,4.85,60.83333333333333,0.5609756097560976,0.0,0.85
4435,2007_08_IND_CAR,IND,P.Manning,0.16711250017397122,131.0,308.0,102.0,255.0,0.0,2.0,14.0,0.0,30.0,0.0,30.0,0.37306613465096233,CAR,IND,2007,20,False,11.6,105.97222222222223,0.4,0.0,0.6666666666666666
4436,2007_08_JAX_TB,JAX,Q.Gray,-0.14572346904209227,133.0,180.0,42.0,86.0,-14.0,1.0,7.0,0.0,18.0,2.0,18.0,0.08927076967887489,TB,JAX,2007,10,False,10.7,94.67592592592592,0.4883720930232558,0.1111111111111111,0.5555555555555556
4437,2007_08_JAX_TB,TB,J.Garcia,0.18199238248229654,136.0,484.0,97.0,249.0,-18.0,2.0,19.0,3.0,43.0,2.0,43.0,-0.327495577539851,TB,JAX,2007,28,False,9.044444444444444,72.23837209302326,0.3895582329317269,0.046511627906976744,0.6511627906976745
4438,2007_08_NO_SF,NO,D.Brees,-0.1722806551875291,102.0,276.0,130.0,336.0,0.0,4.0,31.0,0.0,39.0,0.0,39.0,0.5695600004375786,SF,NO,2007,36,False,9.128205128205128,131.99786324786322,0.3869047619047619,0.0,0.9230769230769231
4439,2007_08_NO_SF,SF,A.Smith,-0.3144976927654907,83.0,336.0,78.0,177.0,-13.0,1.0,22.0,0.0,45.0,2.0,44.0,-0.07160266512015181,SF,NO,2007,33,False,7.851063829787234,81.3425925925926,0.4406779661016949,0.045454545454545456,0.7333333333333333
4440,2007_08_NYG_MIA,MIA,C.Lemon,-0.24382836623616203,116.0,242.0,89.0,138.0,-11.0,1.0,17.0,0.0,31.0,1.0,31.0,0.14180640029949232,MIA,NYG,2007,23,False,8.53125,91.06182795698923,0.644927536231884,0.03225806451612903,0.7419354838709677
4441,2007_08_NYG_MIA,NYG,E.Manning,0.27539347729900504,189.0,141.0,45.0,49.0,-10.0,0.0,8.0,0.0,23.0,1.0,23.0,-0.5851024036786852,MIA,NYG,2007,19,False,6.291666666666667,56.612318840579704,0.9183673469387755,0.043478260869565216,0.8260869565217391
4442,2007_08_OAK_TEN,LV,D.Culpepper,-0.12358025741909981,92.0,264.0,78.0,143.0,-24.0,0.0,15.0,1.0,37.0,5.0,37.0,-0.2547696286229255,TEN,LV,2007,24,True,5.785714285714286,54.33558558558559,0.5454545454545454,0.13513513513513514,0.6486486486486487
